dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.512418,22.094349,13.431773,11.163224,1.311402,-1.700447,0.176420
0.020000,17.733019,22.131892,13.655546,11.188654,1.271471,-1.996584,0.160644
0.020000,17.954678,22.165971,13.879809,11.213139,1.224269,-2.360065,0.144379
0.020000,18.177333,22.196451,14.104541,11.236589,1.172493,-2.588830,0.127644
0.020000,18.400915,22.223203,14.329718,11.258863,1.113705,-2.939393,0.110464
0.020000,18.625347,22.246106,14.555315,11.279837,1.048674,-3.251563,0.092865
0.020000,18.850538,22.265043,14.781301,11.299327,0.974540,-3.706675,0.074875
0.020000,19.076396,22.279910,15.007648,11.317307,0.898997,-3.777178,0.056525
0.020000,19.302816,22.290607,15.234320,11.333643,0.816791,-4.110290,0.037850
0.020000,19.529687,22.297049,15.461283,11.348117,0.723670,-4.656057,0.018883
0.020000,19.756895,22.299160,15.688500,11.360870,0.637672,-4.299883,6.282848
0.020000,19.984314,22.296877,15.915931,11.371532,0.533101,-5.228538,6.263413
0.020000,20.211821,22.290148,16.143538,11.380356,0.441199,-4.595140,6.243802
0.020000,20.437033,22.279070,16.369022,11.274204,-5.307627,-287.441292,6.224714
0.020000,20.668009,22.262347,16.600602,11.579006,15.240119,1027.387326,6.197112
0.020000,20.905635,22.238204,16.839451,11.942464,18.172902,146.639147,6.166253
0.020000,21.146042,22.205810,17.082032,12.129022,9.327882,-442.250998,6.131661
0.020000,21.389311,22.163891,17.328886,12.342718,10.684839,67.847835,6.092791
0.020000,21.635418,22.110943,17.580624,12.586886,12.208372,76.176679,6.049033
0.020000,21.884157,22.045196,17.837906,12.864086,13.860009,82.581826,5.999725
0.020000,22.135033,21.964613,18.101406,13.175020,15.546698,84.334436,5.944191
0.020000,22.387104,21.866923,18.371745,13.516944,17.096197,77.474947,5.881808
0.020000,22.638788,21.749738,18.649372,13.881370,18.221303,56.255299,5.812125
0.020000,22.887664,21.610799,18.934404,14.251598,18.511391,14.504434,5.735022
0.020000,23.129600,21.448917,19.225504,14.554978,15.169000,-167.119545,5.651188
0.020000,23.358957,21.264918,19.519545,14.702060,7.354104,-390.744812,5.562395
0.020000,23.570062,21.061762,19.812526,14.649029,-2.651542,-500.282314,5.471236
