dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.419257,6.571427,13.523860,9.823476,-6.252752,-19.182414,6.156673
0.020000,17.611640,6.548298,13.717628,9.688425,-6.752538,-24.989314,6.170903
0.020000,17.801424,6.528494,13.908443,9.540739,-7.384320,-31.589072,6.188086
0.020000,17.988293,6.512535,14.095992,9.377435,-8.165176,-39.042828,6.208534
0.020000,18.171831,6.500963,14.279895,9.195145,-9.114507,-47.466537,6.232626
0.020000,18.351511,6.494333,14.459696,8.990075,-10.253479,-56.948573,6.260819
0.020000,18.526671,6.493205,14.634860,8.758184,-11.594584,-67.055283,0.010462
0.020000,18.696507,6.498120,14.804768,8.495394,-13.139473,-77.244466,0.048544
0.020000,18.860070,6.509570,14.968731,8.198153,-14.862052,-86.128917,0.092567
0.020000,19.016285,6.527953,15.126023,7.864619,-16.676729,-90.733845,0.143258
0.020000,19.164010,6.553524,15.275945,7.496099,-18.425965,-87.461807,0.201315
0.020000,19.302162,6.586354,15.417944,7.099954,-19.807286,-69.066053,0.267290
0.020000,19.429899,6.626330,15.551791,6.692328,-20.381287,-28.700033,0.341413
0.020000,19.546860,6.673231,15.677805,6.300699,-19.581436,39.992519,0.423363
0.020000,19.653366,6.726911,15.797074,5.963468,-16.861567,135.993462,0.512054
0.020000,19.750464,6.787551,15.911552,5.723881,-11.979344,244.111132,0.605535
0.020000,19.839695,6.855842,16.023916,5.618244,-5.281868,334.873816,0.701126
0.020000,19.922650,6.932943,16.137169,5.662618,2.218737,375.030227,0.795831
0.020000,20.000513,7.020171,16.254094,5.846244,9.181277,348.127007,0.886865
0.020000,20.073839,7.118578,16.376816,6.136093,14.492476,265.559942,0.972107
0.020000,20.142628,7.228639,16.506605,6.489454,17.668010,158.776706,1.050284
0.020000,20.206369,7.349786,16.643497,6.844624,17.758503,4.524680,1.120715
0.020000,20.264353,7.480329,16.786339,7.142097,14.873655,-144.242413,1.183195
0.020000,20.316091,7.618004,16.933414,7.353762,10.583247,-214.520416,1.238031
0.020000,20.361388,7.760255,17.082704,7.464460,5.534934,-252.415638,1.285820
0.020000,20.400334,7.904464,17.232078,7.468748,0.214372,-266.028091,1.327276
0.020000,20.433237,8.048072,17.379408,7.366453,-5.114754,-266.456296,1.363118
0.020000,20.460554,8.188644,17.522609,7.160070,-10.319155,-260.220038,1.394012
0.020000,20.482919,8.324433,17.660227,6.880925,-13.957244,-181.904488,1.420644
0.020000,20.501041,8.454485,17.791537,6.565465,-15.773000,-90.787776,1.443683
0.020000,20.515566,8.578086,17.915988,6.222540,-17.146242,-68.662117,1.463675
0.020000,20.527066,8.694672,18.033140,5.857607,-18.246631,-55.019463,1.481063
0.020000,20.536043,8.803802,18.142638,5.474929,-19.133897,-44.363290,1.496199
0.020000,20.542938,8.905122,18.244193,5.077722,-19.860366,-36.323420,1.509374
0.020000,20.548132,8.998353,18.337568,4.668767,-20.447729,-29.368151,1.520822
0.020000,20.551954,9.083278,18.422579,4.250566,-20.910074,-23.117289,1.530735
0.020000,20.554689,9.159710,18.499060,3.824015,-21.327558,-20.874194,1.539268
0.020000,20.556579,9.227512,18.566889,3.391447,-21.628379,-15.041021,1.546551
0.020000,20.557829,9.286573,18.625962,2.953684,-21.888177,-12.989935,1.552687
0.020000,20.558610,9.336792,18.676188,2.511271,-22.120615,-11.621862,1.557761
0.020000,20.559064,9.378108,18.717507,2.065948,-22.266186,-7.278576,1.561839
0.020000,20.559303,9.410465,18.749864,1.617883,-22.403222,-6.851804,1.564975
0.020000,20.559415,9.434412,18.773811,1.197341,-21.027087,68.806765,1.567264
0.020000,20.559461,9.451163,18.790562,0.837540,-17.990051,151.851824,1.568850
0.020000,20.559477,9.461996,18.801395,0.541655,-14.794287,159.788190,1.569868
0.020000,20.559481,9.468196,18.807596,0.310022,-11.581618,160.633440,1.570448
0.020000,20.559481,9.471057,18.810456,0.143024,-8.349912,161.585302,1.570716
0.020000,20.559481,9.471867,18.811266,0.040499,-5.126265,161.182341,1.570791
0.020000,20.559481,9.471921,18.811320,0.002702,-1.889824,161.822035,1.570796
0.020000,20.559481,9.471921,18.811320,0.000000,-0.135118,87.735299,1.570796
