dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.018627,1.000000,7.027627,5.087544,-6.533744,0.000000,0.000000
0.020000,8.119071,1.000000,7.128071,4.956869,-6.533744,-0.000000,0.000000
0.020000,8.216902,1.000000,7.225902,4.826194,-6.533744,0.000000,0.000000
0.020000,8.312119,1.000000,7.321119,4.695519,-6.533744,0.000000,0.000000
0.020000,8.404723,1.000000,7.413723,4.564845,-6.533744,-0.000000,0.000000
0.020000,8.494713,1.000000,7.503713,4.434170,-6.533744,0.000000,0.000000
0.020000,8.582090,1.000000,7.591090,4.303495,-6.533744,0.000000,0.000000
0.020000,8.666853,1.000000,7.675853,4.172820,-6.533744,0.000000,0.000000
0.020000,8.749002,1.000000,7.758002,4.042145,-6.533744,-0.000000,0.000000
0.020000,8.828539,1.000000,7.837539,3.911470,-6.533744,0.000000,0.000000
0.020000,8.905461,1.000000,7.914461,3.780795,-6.533744,0.000000,0.000000
0.020000,8.979770,1.000000,7.988770,3.650120,-6.533744,0.000000,0.000000
0.020000,9.051466,1.000000,8.060466,3.519445,-6.533744,0.000000,0.000000
0.020000,9.120548,1.000000,8.129548,3.388771,-6.533744,-0.000000,0.000000
0.020000,9.187017,1.000000,8.196017,3.258096,-6.533744,0.000000,0.000000
0.020000,9.250872,1.000000,8.259872,3.127421,-6.533744,0.000000,0.000000
0.020000,9.312114,1.000000,8.321114,2.996746,-6.533744,-0.000000,0.000000
0.020000,9.370742,1.000000,8.379742,2.866071,-6.533744,0.000000,0.000000
0.020000,9.426757,1.000000,8.435757,2.735396,-6.533744,0.000000,0.000000
0.020000,9.480158,1.000000,8.489158,2.604721,-6.533744,0.000000,0.000000
0.020000,9.530945,1.000000,8.539945,2.474046,-6.533744,0.000000,0.000000
0.020000,9.579120,1.000000,8.588120,2.343371,-6.533744,-0.000000,0.000000
0.020000,9.624680,1.000000,8.633680,2.212697,-6.533744,0.000000,0.000000
0.020000,9.667627,1.000000,8.676627,2.082022,-6.533744,0.000000,0.000000
0.020000,9.707961,1.000000,8.716961,1.951347,-6.533744,-0.000000,0.000000
0.020000,9.745681,1.000000,8.754681,1.820672,-6.533744,0.000000,0.000000
0.020000,9.780788,1.000000,8.789788,1.689997,-6.533744,-0.000000,0.000000
0.020000,9.813281,1.000000,8.822281,1.559322,-6.533744,0.000000,0.000000
0.020000,9.843161,1.000000,8.852161,1.428647,-6.533744,-0.000000,0.000000
0.020000,9.870427,1.000000,8.879427,1.297972,-6.533744,0.000000,0.000000
0.020000,9.895080,1.000000,8.904080,1.167297,-6.533744,0.000000,0.000000
0.020000,9.917119,1.000000,8.926119,1.036623,-6.533744,-0.000000,0.000000
0.020000,9.936545,1.000000,8.945545,0.905948,-6.533744,0.000000,0.000000
0.020000,9.953357,1.000000,8.962357,0.775273,-6.533744,0.000000,0.000000
0.020000,9.967556,1.000000,8.976556,0.644598,-6.533744,0.000000,0.000000
0.020000,9.979141,1.000000,8.988141,0.513923,-6.533744,0.000000,0.000000
0.020000,9.988112,1.000000,8.997112,0.383248,-6.533744,-0.000000,0.000000
0.020000,9.994471,1.000000,9.003471,0.252573,-6.533744,0.000000,0.000000
0.020000,9.998215,1.000000,9.007215,0.121898,-6.533744,-0.000000,0.000000
0.020000,9.999717,1.000000,9.008717,0.028280,-4.680895,92.642483,0.000000
0.020000,10.000000,1.000000,9.009000,0.000000,-1.414023,163.343610,0.000000
0.020000,10.000000,1.000000,9.009000,0.000000,0.000000,70.701128,0.000000
